id,server_rcv,server_send
1,1597935785.882354,1597935785.882378
2,1597935786.007713,1597935786.007733
3,1597935786.134322,1597935786.13433
4,1597935786.260437,1597935786.260445
5,1597935786.388764,1597935786.388771
6,1597935786.516412,1597935786.51643
7,1597935786.643136,1597935786.643143
8,1597935786.769776,1597935786.769794
9,1597935786.896042,1597935786.896061
10,1597935787.023672,1597935787.023681
11,1597935787.151125,1597935787.151136
12,1597935787.279345,1597935787.279364
13,1597935787.409303,1597935787.409321
14,1597935787.53633,1597935787.536351
15,1597935787.663897,1597935787.663915
16,1597935787.792652,1597935787.792671
17,1597935787.919649,1597935787.919668
18,1597935788.04713,1597935788.047138
19,1597935788.173068,1597935788.173086
20,1597935788.298831,1597935788.298849
21,1597935788.428728,1597935788.428746
22,1597935788.557187,1597935788.557205
23,1597935788.683365,1597935788.683381
24,1597935788.809515,1597935788.809534
25,1597935788.940317,1597935788.940337
26,1597935789.067622,1597935789.067632
27,1597935789.194865,1597935789.194883
28,1597935789.32496,1597935789.32498
29,1597935789.463249,1597935789.463268
30,1597935789.58948,1597935789.589501
31,1597935789.717057,1597935789.717076
32,1597935789.843968,1597935789.843987
33,1597935789.970788,1597935789.97081
34,1597935790.096348,1597935790.096355
35,1597935790.225189,1597935790.225208
36,1597935790.380741,1597935790.380761
37,1597935790.549354,1597935790.549373
38,1597935790.706241,1597935790.706295
39,1597935790.858623,1597935790.858648
