id,server_rcv,server_send
1,1597936510.177844,1597936510.177862
2,1597936510.306402,1597936510.306409
3,1597936510.433957,1597936510.433976
4,1597936510.56295,1597936510.562972
5,1597936510.689211,1597936510.689229
6,1597936510.817711,1597936510.81773
7,1597936510.945955,1597936510.945975
8,1597936511.091076,1597936511.091084
9,1597936511.218795,1597936511.218813
10,1597936511.346807,1597936511.346827
11,1597936511.475912,1597936511.475931
12,1597936511.60326,1597936511.603281
13,1597936511.730183,1597936511.730189
14,1597936511.858209,1597936511.858217
15,1597936511.988171,1597936511.98818
16,1597936512.122954,1597936512.122962
17,1597936512.251269,1597936512.251276
18,1597936512.378789,1597936512.378808
19,1597936512.505302,1597936512.505321
20,1597936512.632585,1597936512.632596
21,1597936512.764455,1597936512.764464
22,1597936512.892314,1597936512.892339
23,1597936513.019552,1597936513.019571
24,1597936513.150333,1597936513.150344
