id,client_send,client_rcv
1,1597935629.028985,1597935629.145778
2,1597935629.145887,1597935629.265844
3,1597935629.265938,1597935629.384101
4,1597935629.384196,1597935629.504064
5,1597935629.504156,1597935629.618534
6,1597935629.619281,1597935629.745893
7,1597935629.745981,1597935629.869987
8,1597935629.87008,1597935629.992198
9,1597935629.992294,1597935630.109635
10,1597935630.109726,1597935630.226463
11,1597935630.226553,1597935630.349872
12,1597935630.349964,1597935630.467254
13,1597935630.467353,1597935630.587246
14,1597935630.587335,1597935630.704059
15,1597935630.70415,1597935630.825858
16,1597935630.825949,1597935630.943197
17,1597935630.943295,1597935631.060875
18,1597935631.060972,1597935631.178005
19,1597935631.1781,1597935631.296939
20,1597935631.297029,1597935631.412865
21,1597935631.41296,1597935631.530492
22,1597935631.530581,1597935631.648043
23,1597935631.648134,1597935631.765662
24,1597935631.765747,1597935631.88482
25,1597935631.884909,1597935632.004846
