id,server_rcv,server_send
1,1597936885.488157,1597936885.488174
2,1597936885.604883,1597936885.604899
3,1597936885.724021,1597936885.724038
4,1597936885.841852,1597936885.841859
5,1597936885.960606,1597936885.960621
6,1597936886.078281,1597936886.078289
7,1597936886.204866,1597936886.204883
8,1597936886.325208,1597936886.325225
9,1597936886.442229,1597936886.44224
10,1597936886.562775,1597936886.562791
11,1597936886.682073,1597936886.682089
12,1597936886.798992,1597936886.799009
13,1597936886.934506,1597936886.934512
14,1597936887.051266,1597936887.051273
15,1597936887.168718,1597936887.168728
16,1597936887.286882,1597936887.286889
17,1597936887.40587,1597936887.405886
18,1597936887.523895,1597936887.523909
19,1597936887.641628,1597936887.641644
20,1597936887.759939,1597936887.759955
21,1597936887.87829,1597936887.878308
22,1597936887.99986,1597936887.999877
23,1597936888.118159,1597936888.118167
24,1597936888.235115,1597936888.235131
25,1597936888.353956,1597936888.353972
26,1597936888.471222,1597936888.471238
27,1597936888.587648,1597936888.587666
28,1597936888.706297,1597936888.706313
29,1597936888.82551,1597936888.825527
30,1597936888.944313,1597936888.944321
31,1597936889.061444,1597936889.061451
32,1597936889.178934,1597936889.178954
33,1597936889.297782,1597936889.29779
34,1597936889.417142,1597936889.417159
