id,client_send,client_rcv
1,1597936795.591617,1597936795.710639
2,1597936795.710902,1597936795.828308
3,1597936795.828398,1597936795.947694
4,1597936795.947781,1597936796.064315
5,1597936796.064402,1597936796.181978
6,1597936796.182088,1597936796.298597
7,1597936796.298699,1597936796.415478
8,1597936796.415569,1597936796.535384
9,1597936796.535471,1597936796.654633
10,1597936796.654861,1597936796.772352
11,1597936796.772446,1597936796.890722
12,1597936796.890814,1597936797.009236
13,1597936797.009325,1597936797.125978
14,1597936797.126065,1597936797.245126
15,1597936797.245213,1597936797.368251
16,1597936797.368339,1597936797.485902
17,1597936797.485994,1597936797.604403
18,1597936797.60449,1597936797.722807
19,1597936797.72291,1597936797.841801
20,1597936797.841895,1597936797.963932
21,1597936797.964025,1597936798.081064
22,1597936798.081155,1597936798.197023
23,1597936798.197119,1597936798.314001
24,1597936798.314093,1597936798.431406
25,1597936798.431494,1597936798.549028
26,1597936798.549139,1597936798.66824
27,1597936798.668335,1597936798.787523
28,1597936798.787617,1597936798.904237
29,1597936798.904336,1597936799.021841
30,1597936799.021937,1597936799.139465
31,1597936799.139552,1597936799.257013
32,1597936799.257104,1597936799.377833
33,1597936799.377922,1597936799.494683
34,1597936799.494808,1597936799.613117
35,1597936799.613299,1597936799.732263
36,1597936799.73236,1597936799.851463
37,1597936799.851553,1597936799.978769
38,1597936799.978859,1597936800.097033
39,1597936800.097126,1597936800.214675
40,1597936800.214768,1597936800.331385
41,1597936800.331476,1597936800.449089
42,1597936800.449175,1597936800.568215
