id,client_send,client_rcv
1,1597935798.924973,1597935799.060959
2,1597935799.061052,1597935799.200056
3,1597935799.200158,1597935799.336847
4,1597935799.336939,1597935799.472838
5,1597935799.472925,1597935799.608858
6,1597935799.608947,1597935799.74481
7,1597935799.744912,1597935799.88326
8,1597935799.883353,1597935800.020892
9,1597935800.020986,1597935800.160113
10,1597935800.160287,1597935800.295229
11,1597935800.295319,1597935800.432038
12,1597935800.432132,1597935800.568877
13,1597935800.568985,1597935800.705656
14,1597935800.705759,1597935800.840791
15,1597935800.840883,1597935800.977762
16,1597935800.977892,1597935801.113598
17,1597935801.114179,1597935801.248792
18,1597935801.248887,1597935801.385686
19,1597935801.385784,1597935801.520777
20,1597935801.520868,1597935801.65766
21,1597935801.657764,1597935801.80168
22,1597935801.801979,1597935801.939238
23,1597935801.939331,1597935802.074347
24,1597935802.074441,1597935802.210383
25,1597935802.210479,1597935802.347248
26,1597935802.34734,1597935802.488778
27,1597935802.488871,1597935802.624917
28,1597935802.625005,1597935802.760018
29,1597935802.760115,1597935802.899205
30,1597935802.899299,1597935803.035953
31,1597935803.036049,1597935803.171977
32,1597935803.172065,1597935803.309568
33,1597935803.309918,1597935803.447163
34,1597935803.447254,1597935803.583154
35,1597935803.583247,1597935803.718426
36,1597935803.718515,1597935803.855146
37,1597935803.85524,1597935803.990379
