id,client_send,client_rcv
1,1597936624.846201,1597936624.981356
2,1597936624.981449,1597936625.119574
3,1597936625.119676,1597936625.256727
4,1597936625.256829,1597936625.392734
5,1597936625.392826,1597936625.530711
6,1597936625.530806,1597936625.668579
7,1597936625.668679,1597936625.804383
8,1597936625.804483,1597936625.94197
9,1597936625.942068,1597936626.07809
10,1597936626.078181,1597936626.214054
11,1597936626.214154,1597936626.352499
12,1597936626.3527,1597936626.487803
13,1597936626.487941,1597936626.622884
14,1597936626.622975,1597936626.758913
15,1597936626.759003,1597936626.89827
16,1597936626.89836,1597936627.035644
17,1597936627.035734,1597936627.171618
18,1597936627.171717,1597936627.306863
19,1597936627.306959,1597936627.442101
20,1597936627.442193,1597936627.579707
21,1597936627.579833,1597936627.715662
22,1597936627.715756,1597936627.851721
23,1597936627.851816,1597936627.989314
24,1597936627.989408,1597936628.124666
25,1597936628.124761,1597936628.260953
26,1597936628.261041,1597936628.402042
27,1597936628.402136,1597936628.540484
28,1597936628.540645,1597936628.677237
29,1597936628.677349,1597936628.814066
30,1597936628.814155,1597936628.955015
31,1597936628.955108,1597936629.092504
32,1597936629.092597,1597936629.22846
33,1597936629.228626,1597936629.365254
