id,server_rcv,server_send
1,1597936540.213431,1597936540.213447
2,1597936540.352762,1597936540.352777
3,1597936540.489774,1597936540.489783
4,1597936540.625904,1597936540.62592
5,1597936540.76257,1597936540.762586
6,1597936540.899937,1597936540.899945
7,1597936541.036384,1597936541.036391
8,1597936541.174037,1597936541.174044
9,1597936541.309804,1597936541.309818
10,1597936541.445219,1597936541.445236
11,1597936541.583303,1597936541.583321
12,1597936541.718801,1597936541.718807
13,1597936541.856432,1597936541.856438
14,1597936541.992265,1597936541.992272
15,1597936542.129736,1597936542.12975
16,1597936542.264463,1597936542.264474
17,1597936542.401755,1597936542.401772
18,1597936542.538622,1597936542.538639
19,1597936542.676542,1597936542.676559
20,1597936542.831095,1597936542.831113
21,1597936542.966966,1597936542.966973
22,1597936543.105104,1597936543.105111
23,1597936543.241079,1597936543.241097
24,1597936543.377797,1597936543.377812
25,1597936543.514139,1597936543.514147
26,1597936543.650696,1597936543.650712
27,1597936543.789566,1597936543.789583
28,1597936543.925248,1597936543.925266
