id,server_rcv,server_send
1,1597936773.921811,1597936773.921828
2,1597936774.049058,1597936774.049068
3,1597936774.176463,1597936774.176478
4,1597936774.304141,1597936774.304158
5,1597936774.42999,1597936774.430001
6,1597936774.562322,1597936774.56234
7,1597936774.690733,1597936774.690744
8,1597936774.818311,1597936774.818328
9,1597936774.945371,1597936774.945386
10,1597936775.07287,1597936775.072879
11,1597936775.201176,1597936775.201192
12,1597936775.327934,1597936775.32795
13,1597936775.456885,1597936775.4569
14,1597936775.583653,1597936775.58367
15,1597936775.710904,1597936775.710922
16,1597936775.839977,1597936775.839994
17,1597936775.968811,1597936775.968827
18,1597936776.095198,1597936776.095205
19,1597936776.221657,1597936776.221674
20,1597936776.351338,1597936776.351355
21,1597936776.481644,1597936776.481661
22,1597936776.610336,1597936776.610353
23,1597936776.738449,1597936776.738466
24,1597936776.866386,1597936776.866394
25,1597936776.993688,1597936776.993697
26,1597936777.120714,1597936777.120722
27,1597936777.248568,1597936777.248584
28,1597936777.3787,1597936777.378717
29,1597936777.505581,1597936777.505592
30,1597936777.633661,1597936777.633677
31,1597936777.762082,1597936777.762099
32,1597936777.889555,1597936777.889572
33,1597936778.016689,1597936778.01671
34,1597936778.142767,1597936778.142786
35,1597936778.271023,1597936778.27104
36,1597936778.398801,1597936778.398817
37,1597936778.52468,1597936778.524696
38,1597936778.65084,1597936778.650856
39,1597936778.776859,1597936778.776875
40,1597936778.905097,1597936778.905114
41,1597936779.032203,1597936779.032218
42,1597936779.15889,1597936779.158909
43,1597936779.284915,1597936779.284933
44,1597936779.415661,1597936779.415682
45,1597936779.542907,1597936779.542925
46,1597936779.668721,1597936779.668738
47,1597936779.797449,1597936779.797465
48,1597936779.923431,1597936779.923451
49,1597936780.049812,1597936780.049822
50,1597936780.176275,1597936780.176292
51,1597936780.302306,1597936780.302323
52,1597936780.430202,1597936780.430224
53,1597936780.556577,1597936780.556595
54,1597936780.682896,1597936780.682913
55,1597936780.810635,1597936780.810652
56,1597936780.937749,1597936780.937757
57,1597936781.065368,1597936781.065374
58,1597936781.194208,1597936781.194215
59,1597936781.321706,1597936781.321723
60,1597936781.450234,1597936781.450291
61,1597936781.576691,1597936781.576708
62,1597936781.702986,1597936781.703006
63,1597936781.835795,1597936781.835801
64,1597936781.963384,1597936781.963391
65,1597936782.090051,1597936782.090059
66,1597936782.217422,1597936782.217441
67,1597936782.343876,1597936782.343892
68,1597936782.473166,1597936782.473183
69,1597936782.599978,1597936782.599995
