id,client_send,client_rcv
1,1597936048.132049,1597936048.267137
2,1597936048.267226,1597936048.404811
3,1597936048.404901,1597936048.541554
4,1597936048.541645,1597936048.677553
5,1597936048.677639,1597936048.813528
6,1597936048.81362,1597936048.951151
7,1597936048.951244,1597936049.088
8,1597936049.088096,1597936049.224743
9,1597936049.224836,1597936049.362363
10,1597936049.362461,1597936049.499931
11,1597936049.500021,1597936049.637518
12,1597936049.637609,1597936049.774342
13,1597936049.774433,1597936049.911922
14,1597936049.912018,1597936050.047107
15,1597936050.047203,1597936050.183096
16,1597936050.183189,1597936050.318315
17,1597936050.3184,1597936050.459971
18,1597936050.460061,1597936050.595897
19,1597936050.595987,1597936050.73111
20,1597936050.731202,1597936050.867911
21,1597936050.867999,1597936051.004807
