id,server_rcv,server_send
1,1597936741.774928,1597936741.774935
2,1597936741.902342,1597936741.902348
3,1597936742.02931,1597936742.029317
4,1597936742.155934,1597936742.15595
5,1597936742.283159,1597936742.283167
6,1597936742.411749,1597936742.411766
7,1597936742.540218,1597936742.540234
8,1597936742.66658,1597936742.666596
9,1597936742.798913,1597936742.798919
10,1597936742.926187,1597936742.9262
11,1597936743.053285,1597936743.053292
12,1597936743.202651,1597936743.202668
13,1597936743.330171,1597936743.330178
14,1597936743.455041,1597936743.455058
15,1597936743.581693,1597936743.581712
16,1597936743.708791,1597936743.70881
17,1597936743.835462,1597936743.83548
18,1597936743.963726,1597936743.963746
19,1597936744.090137,1597936744.090144
20,1597936744.218858,1597936744.218876
21,1597936744.345634,1597936744.34565
22,1597936744.474017,1597936744.474035
23,1597936744.59929,1597936744.599309
24,1597936744.726913,1597936744.726931
25,1597936744.854572,1597936744.854588
26,1597936744.980257,1597936744.980264
27,1597936745.105798,1597936745.105806
28,1597936745.233708,1597936745.233715
29,1597936745.36507,1597936745.365079
30,1597936745.4908,1597936745.490818
31,1597936745.615782,1597936745.615789
32,1597936745.743195,1597936745.743202
33,1597936745.871642,1597936745.87166
