id,client_send,client_rcv
1,1597937027.676368,1597937027.8145
2,1597937027.81461,1597937027.954174
3,1597937027.954264,1597937028.091755
4,1597937028.091844,1597937028.228256
5,1597937028.228349,1597937028.363871
6,1597937028.363962,1597937028.501874
7,1597937028.50196,1597937028.637777
8,1597937028.637876,1597937028.775393
9,1597937028.775483,1597937028.911498
10,1597937028.911593,1597937029.048309
11,1597937029.048402,1597937029.183362
12,1597937029.183449,1597937029.31948
13,1597937029.319572,1597937029.455478
14,1597937029.455571,1597937029.593796
15,1597937029.593996,1597937029.73069
16,1597937029.730788,1597937029.866686
17,1597937029.866773,1597937030.002614
18,1597937030.002702,1597937030.137779
19,1597937030.13787,1597937030.273046
20,1597937030.273135,1597937030.409116
21,1597937030.409206,1597937030.544216
22,1597937030.544308,1597937030.679405
23,1597937030.679498,1597937030.814656
24,1597937030.814751,1597937030.950608
25,1597937030.950711,1597937031.085825
26,1597937031.085918,1597937031.224187
27,1597937031.224278,1597937031.361771
28,1597937031.361947,1597937031.500198
29,1597937031.500288,1597937031.635427
30,1597937031.635528,1597937031.770602
31,1597937031.770691,1597937031.906589
