id,server_rcv,server_send
1,1597936446.27338,1597936446.273399
2,1597936446.40924,1597936446.409258
3,1597936446.546727,1597936446.546735
4,1597936446.682561,1597936446.682567
5,1597936446.818409,1597936446.818416
6,1597936446.956591,1597936446.95661
7,1597936447.092153,1597936447.09216
8,1597936447.235674,1597936447.235693
9,1597936447.370802,1597936447.37082
10,1597936447.508907,1597936447.508918
11,1597936447.645462,1597936447.64548
12,1597936447.783293,1597936447.783313
13,1597936447.919943,1597936447.919963
14,1597936448.056935,1597936448.056942
15,1597936448.194342,1597936448.19436
16,1597936448.332248,1597936448.332266
17,1597936448.469588,1597936448.46961
18,1597936448.60549,1597936448.605508
19,1597936448.740666,1597936448.740685
20,1597936448.875733,1597936448.875753
21,1597936449.011609,1597936449.011616
22,1597936449.147861,1597936449.147881
23,1597936449.282987,1597936449.283006
24,1597936449.422822,1597936449.42284
25,1597936449.559425,1597936449.559436
26,1597936449.695021,1597936449.695039
27,1597936449.831288,1597936449.831305
28,1597936449.968707,1597936449.968726
29,1597936450.103602,1597936450.103609
30,1597936450.241035,1597936450.241053
31,1597936450.377229,1597936450.377264
32,1597936450.512314,1597936450.512322
33,1597936450.650556,1597936450.650574
34,1597936450.785134,1597936450.785154
35,1597936450.922413,1597936450.922421
36,1597936451.057084,1597936451.057092
37,1597936451.197325,1597936451.197332
38,1597936451.33237,1597936451.33239
39,1597936451.475177,1597936451.475196
40,1597936451.610614,1597936451.610632
41,1597936451.750062,1597936451.750069
42,1597936451.88724,1597936451.887248
43,1597936452.02341,1597936452.023421
44,1597936452.160637,1597936452.160652
45,1597936452.297351,1597936452.29736
46,1597936452.434824,1597936452.43484
47,1597936452.570633,1597936452.570644
48,1597936452.706372,1597936452.706387
49,1597936452.842282,1597936452.842304
50,1597936452.978397,1597936452.978414
51,1597936453.114037,1597936453.114045
52,1597936453.249877,1597936453.249898
53,1597936453.387443,1597936453.387461
54,1597936453.522337,1597936453.522347
55,1597936453.659639,1597936453.659659
