id,server_rcv,server_send
1,1597937115.284799,1597937115.284816
2,1597937115.403623,1597937115.403631
3,1597937115.521091,1597937115.521107
4,1597937115.637717,1597937115.637733
5,1597937115.754707,1597937115.754724
6,1597937115.871292,1597937115.8713
7,1597937115.990062,1597937115.990077
8,1597937116.108972,1597937116.108979
9,1597937116.227666,1597937116.22768
10,1597937116.344053,1597937116.344068
11,1597937116.462242,1597937116.462292
12,1597937116.579577,1597937116.579594
13,1597937116.698397,1597937116.698413
14,1597937116.817298,1597937116.817314
15,1597937116.936026,1597937116.936034
16,1597937117.054363,1597937117.05437
17,1597937117.172102,1597937117.172108
18,1597937117.289855,1597937117.289862
19,1597937117.407062,1597937117.407071
20,1597937117.524853,1597937117.524873
21,1597937117.640975,1597937117.640991
22,1597937117.761641,1597937117.76166
23,1597937117.877613,1597937117.87762
24,1597937117.996349,1597937117.996365
25,1597937118.115196,1597937118.115204
26,1597937118.23303,1597937118.233047
