id,client_send,client_rcv
1,1597936658.505259,1597936658.634102
2,1597936658.634192,1597936658.760387
3,1597936658.760481,1597936658.89236
4,1597936658.892455,1597936659.020404
5,1597936659.020492,1597936659.149081
6,1597936659.149173,1597936659.27777
7,1597936659.277871,1597936659.406005
8,1597936659.406103,1597936659.533968
9,1597936659.534056,1597936659.661967
10,1597936659.662058,1597936659.791633
11,1597936659.79173,1597936659.918771
12,1597936659.918869,1597936660.047579
13,1597936660.047669,1597936660.175579
14,1597936660.175666,1597936660.302892
15,1597936660.302987,1597936660.43394
16,1597936660.434028,1597936660.559567
17,1597936660.559665,1597936660.688348
18,1597936660.688443,1597936660.814811
19,1597936660.814913,1597936660.942774
20,1597936660.942868,1597936661.06839
21,1597936661.068484,1597936661.194706
22,1597936661.194806,1597936661.322781
23,1597936661.32288,1597936661.450343
24,1597936661.450441,1597936661.582135
25,1597936661.582229,1597936661.70835
26,1597936661.708444,1597936661.836373
27,1597936661.836466,1597936661.964369
28,1597936661.964467,1597936662.092301
29,1597936662.092399,1597936662.217966
30,1597936662.218061,1597936662.345103
31,1597936662.345195,1597936662.47308
32,1597936662.473201,1597936662.599688
33,1597936662.599792,1597936662.727563
34,1597936662.727659,1597936662.855519
35,1597936662.855614,1597936662.984316
36,1597936662.98441,1597936663.113105
37,1597936663.1132,1597936663.240194
38,1597936663.240287,1597936663.371567
39,1597936663.371662,1597936663.514306
40,1597936663.5144,1597936663.641873
