id,server_rcv,server_send
1,1597936991.70108,1597936991.701096
2,1597936991.839079,1597936991.839095
3,1597936991.973762,1597936991.973767
4,1597936992.110662,1597936992.110668
5,1597936992.246997,1597936992.247014
6,1597936992.383013,1597936992.383026
7,1597936992.520624,1597936992.520641
8,1597936992.655606,1597936992.655622
9,1597936992.791753,1597936992.791769
10,1597936992.927399,1597936992.927416
11,1597936993.064951,1597936993.064959
12,1597936993.201683,1597936993.201699
13,1597936993.346958,1597936993.346975
14,1597936993.484707,1597936993.484724
15,1597936993.623356,1597936993.623371
16,1597936993.761233,1597936993.761249
17,1597936993.898152,1597936993.89816
18,1597936994.036932,1597936994.036944
19,1597936994.174764,1597936994.174781
20,1597936994.31155,1597936994.311567
21,1597936994.450192,1597936994.450204
22,1597936994.587281,1597936994.587297
23,1597936994.722735,1597936994.722751
24,1597936994.861641,1597936994.861657
25,1597936994.998679,1597936994.998695
26,1597936995.136005,1597936995.136015
27,1597936995.27083,1597936995.270846
28,1597936995.406763,1597936995.406771
29,1597936995.544739,1597936995.544755
30,1597936995.680662,1597936995.680679
31,1597936995.818318,1597936995.818335
32,1597936995.954859,1597936995.954876
33,1597936996.090295,1597936996.090302
34,1597936996.227071,1597936996.227088
35,1597936996.364775,1597936996.364791
36,1597936996.499727,1597936996.499744
37,1597936996.63751,1597936996.637526
38,1597936996.773436,1597936996.773453
39,1597936996.909075,1597936996.909087
40,1597936997.044939,1597936997.044947
