id,server_rcv,server_send
1,1597935941.715687,1597935941.715705
2,1597935941.850619,1597935941.850628
3,1597935941.986917,1597935941.986935
4,1597935942.124231,1597935942.124249
5,1597935942.260852,1597935942.260871
6,1597935942.397881,1597935942.3979
7,1597935942.533526,1597935942.533544
8,1597935942.670358,1597935942.670378
9,1597935942.805556,1597935942.805566
10,1597935942.94173,1597935942.941748
11,1597935943.078868,1597935943.078875
12,1597935943.214875,1597935943.214895
13,1597935943.349712,1597935943.34973
14,1597935943.485431,1597935943.485449
15,1597935943.622702,1597935943.622711
16,1597935943.761568,1597935943.761588
17,1597935943.89997,1597935943.899988
18,1597935944.035439,1597935944.035452
19,1597935944.179001,1597935944.179018
20,1597935944.316306,1597935944.316317
21,1597935944.454277,1597935944.454295
22,1597935944.590361,1597935944.590383
23,1597935944.727717,1597935944.727735
24,1597935944.864535,1597935944.864554
25,1597935945.000441,1597935945.000461
26,1597935945.138127,1597935945.138142
27,1597935945.273356,1597935945.273376
28,1597935945.409446,1597935945.409465
29,1597935945.544262,1597935945.544281
30,1597935945.67952,1597935945.67954
31,1597935945.817378,1597935945.817386
32,1597935945.955818,1597935945.955838
33,1597935946.091052,1597935946.091059
34,1597935946.228493,1597935946.228517
35,1597935946.365665,1597935946.365673
36,1597935946.503672,1597935946.503679
37,1597935946.638811,1597935946.638831
38,1597935946.776275,1597935946.776295
39,1597935946.912151,1597935946.912169
40,1597935947.048041,1597935947.04805
41,1597935947.186225,1597935947.186282
42,1597935947.324046,1597935947.324054
43,1597935947.461931,1597935947.461954
44,1597935947.599867,1597935947.599885
45,1597935947.735184,1597935947.735204
46,1597935947.873322,1597935947.87334
47,1597935948.010025,1597935948.010043
48,1597935948.14804,1597935948.148057
49,1597935948.285155,1597935948.285172
50,1597935948.426104,1597935948.426121
51,1597935948.561029,1597935948.561047
52,1597935948.696351,1597935948.696367
53,1597935948.833348,1597935948.833357
54,1597935948.970835,1597935948.970853
55,1597935949.105995,1597935949.106003
56,1597935949.243985,1597935949.244003
