id,server_rcv,server_send
1,1597936480.602467,1597936480.602488
2,1597936480.737767,1597936480.737786
3,1597936480.875014,1597936480.875034
4,1597936481.010964,1597936481.010975
5,1597936481.147467,1597936481.147481
6,1597936481.282771,1597936481.282789
7,1597936481.418352,1597936481.418371
8,1597936481.554544,1597936481.554563
9,1597936481.689491,1597936481.689498
10,1597936481.824732,1597936481.82474
11,1597936481.961149,1597936481.961168
12,1597936482.096111,1597936482.096118
13,1597936482.230887,1597936482.230904
14,1597936482.37726,1597936482.377279
15,1597936482.514741,1597936482.51476
16,1597936482.650315,1597936482.650331
17,1597936482.787313,1597936482.787331
18,1597936482.923445,1597936482.923465
19,1597936483.057948,1597936483.057957
20,1597936483.195528,1597936483.195541
21,1597936483.332615,1597936483.332633
22,1597936483.47403,1597936483.474049
23,1597936483.610982,1597936483.611001
24,1597936483.747133,1597936483.747151
25,1597936483.885124,1597936483.885148
