id,client_send,client_rcv
1,1597936953.367716,1597936953.487681
2,1597936953.487774,1597936953.605262
3,1597936953.605366,1597936953.725127
4,1597936953.725221,1597936953.842872
5,1597936953.842962,1597936953.961936
6,1597936953.962041,1597936954.081209
7,1597936954.081313,1597936954.198825
8,1597936954.198912,1597936954.317135
9,1597936954.317227,1597936954.434123
10,1597936954.434218,1597936954.553274
11,1597936954.553509,1597936954.672311
12,1597936954.672405,1597936954.793473
13,1597936954.793569,1597936954.911684
14,1597936954.911776,1597936955.030083
15,1597936955.030179,1597936955.14769
16,1597936955.14779,1597936955.266883
17,1597936955.266973,1597936955.386157
18,1597936955.386587,1597936955.503668
19,1597936955.503761,1597936955.630831
20,1597936955.63095,1597936955.750047
21,1597936955.750142,1597936955.866847
22,1597936955.866941,1597936955.98364
23,1597936955.983729,1597936956.10125
24,1597936956.101353,1597936956.220534
25,1597936956.220654,1597936956.338062
26,1597936956.33815,1597936956.456487
27,1597936956.456581,1597936956.573982
28,1597936956.574158,1597936956.693495
29,1597936956.693594,1597936956.811937
30,1597936956.81207,1597936956.930831
31,1597936956.93093,1597936957.049542
32,1597936957.049642,1597936957.167628
33,1597936957.16772,1597936957.285227
34,1597936957.285465,1597936957.406005
35,1597936957.406103,1597936957.525212
36,1597936957.525322,1597936957.643624
37,1597936957.643718,1597936957.765672
38,1597936957.765772,1597936957.883615
39,1597936957.883707,1597936958.002004
40,1597936958.002099,1597936958.118817
41,1597936958.118909,1597936958.237984
42,1597936958.238081,1597936958.357246
