id,client_send,client_rcv
1,1597936726.447997,1597936726.579931
2,1597936726.580021,1597936726.708016
3,1597936726.708109,1597936726.83432
4,1597936726.834413,1597936726.960161
5,1597936726.960257,1597936727.092756
6,1597936727.092849,1597936727.219934
7,1597936727.220024,1597936727.34632
8,1597936727.346414,1597936727.474338
9,1597936727.474435,1597936727.603002
10,1597936727.603093,1597936727.729612
11,1597936727.729705,1597936727.856738
12,1597936727.856872,1597936727.985048
13,1597936727.985145,1597936728.116711
14,1597936728.116801,1597936728.244679
15,1597936728.244767,1597936728.371955
16,1597936728.372057,1597936728.50159
17,1597936728.501685,1597936728.629483
18,1597936728.629585,1597936728.757588
19,1597936728.757778,1597936728.885793
20,1597936728.885892,1597936729.015049
21,1597936729.01514,1597936729.142172
22,1597936729.142264,1597936729.270208
23,1597936729.270303,1597936729.400634
24,1597936729.400731,1597936729.529809
