id,server_rcv,server_send
1,1597936726.511491,1597936726.511508
2,1597936726.643789,1597936726.643806
3,1597936726.77166,1597936726.771667
4,1597936726.897775,1597936726.897784
5,1597936727.02817,1597936727.028178
6,1597936727.156108,1597936727.156115
7,1597936727.283509,1597936727.283521
8,1597936727.410085,1597936727.410102
9,1597936727.540654,1597936727.540671
10,1597936727.666667,1597936727.666684
11,1597936727.79365,1597936727.793666
12,1597936727.920557,1597936727.920574
13,1597936728.049521,1597936728.04953
14,1597936728.180542,1597936728.180559
15,1597936728.308565,1597936728.30858
16,1597936728.43573,1597936728.435747
17,1597936728.565618,1597936728.565635
18,1597936728.693472,1597936728.693489
19,1597936728.821668,1597936728.821684
20,1597936728.95006,1597936728.950076
21,1597936729.078514,1597936729.078521
22,1597936729.205742,1597936729.205759
23,1597936729.33381,1597936729.33383
24,1597936729.464661,1597936729.464679
