id,client_send,client_rcv
1,1597935712.495543,1597935712.612331
2,1597935712.612427,1597935712.729194
3,1597935712.729286,1597935712.84758
4,1597935712.847672,1597935712.965132
5,1597935712.96522,1597935713.082579
6,1597935713.08268,1597935713.200304
7,1597935713.200394,1597935713.319538
8,1597935713.319629,1597935713.438002
9,1597935713.438106,1597935713.556383
10,1597935713.55648,1597935713.674013
11,1597935713.674106,1597935713.790839
12,1597935713.79096,1597935713.910822
13,1597935713.910931,1597935714.029943
14,1597935714.030036,1597935714.149542
15,1597935714.149638,1597935714.272436
16,1597935714.272531,1597935714.390592
17,1597935714.390704,1597935714.508439
18,1597935714.508531,1597935714.625145
19,1597935714.625236,1597935714.742852
20,1597935714.742962,1597935714.860422
21,1597935714.860511,1597935714.978858
22,1597935714.978968,1597935715.095543
23,1597935715.095635,1597935715.214808
24,1597935715.21492,1597935715.332325
25,1597935715.332419,1597935715.451606
26,1597935715.451715,1597935715.568437
27,1597935715.568529,1597935715.685168
28,1597935715.685265,1597935715.801897
29,1597935715.801989,1597935715.920288
30,1597935715.92038,1597935716.038001
31,1597935716.038096,1597935716.163553
32,1597935716.163643,1597935716.282701
33,1597935716.282794,1597935716.399644
34,1597935716.399737,1597935716.518003
35,1597935716.518099,1597935716.638455
36,1597935716.638582,1597935716.754926
37,1597935716.755022,1597935716.874808
38,1597935716.874921,1597935716.991608
39,1597935716.991712,1597935717.113278
40,1597935717.113372,1597935717.234845
41,1597935717.234966,1597935717.350066
42,1597935717.350158,1597935717.469745
43,1597935717.469872,1597935717.590002
44,1597935717.590095,1597935717.708402
45,1597935717.708498,1597935717.828349
46,1597935717.828451,1597935717.945183
47,1597935717.945276,1597935718.064274
48,1597935718.064368,1597935718.181183
49,1597935718.181277,1597935718.299554
50,1597935718.299646,1597935718.416325
51,1597935718.416416,1597935718.534735
52,1597935718.534828,1597935718.65314
53,1597935718.653236,1597935718.772548
54,1597935718.772645,1597935718.892468
55,1597935718.892563,1597935719.010917
56,1597935719.011012,1597935719.128385
57,1597935719.128475,1597935719.24678
58,1597935719.246869,1597935719.365973
59,1597935719.366063,1597935719.483588
60,1597935719.483684,1597935719.603507
61,1597935719.603605,1597935719.720365
