id,server_rcv,server_send
1,1597936129.635251,1597936129.63527
2,1597936129.762316,1597936129.762329
3,1597936129.889288,1597936129.889308
4,1597936130.014937,1597936130.014946
5,1597936130.142225,1597936130.142272
6,1597936130.269565,1597936130.269574
7,1597936130.395975,1597936130.395995
8,1597936130.526864,1597936130.526883
9,1597936130.654972,1597936130.654991
10,1597936130.783238,1597936130.783257
11,1597936130.911553,1597936130.911572
12,1597936131.037971,1597936131.037988
13,1597936131.164471,1597936131.164491
14,1597936131.292366,1597936131.292376
15,1597936131.421054,1597936131.421073
16,1597936131.549782,1597936131.549789
17,1597936131.676443,1597936131.676451
18,1597936131.802362,1597936131.802382
19,1597936131.939282,1597936131.939303
20,1597936132.066323,1597936132.066331
21,1597936132.194658,1597936132.194677
22,1597936132.320951,1597936132.320966
23,1597936132.449763,1597936132.449782
24,1597936132.57604,1597936132.57606
25,1597936132.703214,1597936132.703233
26,1597936132.830735,1597936132.830754
27,1597936132.957567,1597936132.957574
28,1597936133.08525,1597936133.085258
29,1597936133.213277,1597936133.2133
30,1597936133.339556,1597936133.339577
31,1597936133.46829,1597936133.468309
32,1597936133.596491,1597936133.596511
33,1597936133.722756,1597936133.722774
34,1597936133.850194,1597936133.850214
35,1597936133.976853,1597936133.976871
36,1597936134.103348,1597936134.103357
37,1597936134.233293,1597936134.233301
38,1597936134.361877,1597936134.361894
39,1597936134.490798,1597936134.490818
40,1597936134.620169,1597936134.620189
41,1597936134.747513,1597936134.747521
42,1597936134.874456,1597936134.874476
43,1597936135.000506,1597936135.000527
44,1597936135.127021,1597936135.127034
45,1597936135.257327,1597936135.257339
46,1597936135.385975,1597936135.385992
