id,client_send,client_rcv
1,1597935751.387279,1597935751.506284
2,1597935751.506401,1597935751.626291
3,1597935751.626384,1597935751.749445
4,1597935751.749532,1597935751.869494
5,1597935751.869579,1597935751.991966
6,1597935751.992064,1597935752.111859
7,1597935752.111952,1597935752.230226
8,1597935752.23032,1597935752.349498
9,1597935752.349591,1597935752.469428
10,1597935752.469529,1597935752.593561
11,1597935752.593655,1597935752.713514
12,1597935752.713607,1597935752.831974
13,1597935752.832065,1597935752.953467
14,1597935752.953568,1597935753.071867
15,1597935753.071955,1597935753.192674
16,1597935753.192764,1597935753.311044
17,1597935753.311134,1597935753.430177
18,1597935753.430266,1597935753.550996
19,1597935753.551089,1597935753.670303
20,1597935753.670391,1597935753.793533
21,1597935753.793623,1597935753.91349
22,1597935753.913586,1597935754.032686
23,1597935754.032774,1597935754.153569
24,1597935754.153706,1597935754.272693
25,1597935754.272786,1597935754.410657
26,1597935754.410756,1597935754.530173
27,1597935754.530262,1597935754.65018
