id,server_rcv,server_send
1,1597935683.57878,1597935683.578799
2,1597935683.715758,1597935683.715777
3,1597935683.8513,1597935683.851323
4,1597935683.989024,1597935683.989049
5,1597935684.126121,1597935684.126131
6,1597935684.263566,1597935684.263584
7,1597935684.401434,1597935684.401453
8,1597935684.539097,1597935684.539109
9,1597935684.675596,1597935684.675615
10,1597935684.81323,1597935684.813249
11,1597935684.957027,1597935684.957045
12,1597935685.09206,1597935685.092068
13,1597935685.228293,1597935685.228312
14,1597935685.370803,1597935685.370822
15,1597935685.509173,1597935685.509192
16,1597935685.64677,1597935685.64679
17,1597935685.786823,1597935685.78684
18,1597935685.92543,1597935685.925448
19,1597935686.062377,1597935686.062385
20,1597935686.197355,1597935686.197361
21,1597935686.334882,1597935686.334889
22,1597935686.470683,1597935686.470702
23,1597935686.607709,1597935686.607725
24,1597935686.744639,1597935686.744658
25,1597935686.884046,1597935686.884063
26,1597935687.020906,1597935687.020921
27,1597935687.156285,1597935687.156301
28,1597935687.292092,1597935687.292111
29,1597935687.428758,1597935687.428775
30,1597935687.566697,1597935687.566704
31,1597935687.706329,1597935687.706344
32,1597935687.842771,1597935687.84279
33,1597935687.978887,1597935687.978905
34,1597935688.11517,1597935688.115183
35,1597935688.250785,1597935688.250804
36,1597935688.388213,1597935688.388236
37,1597935688.525493,1597935688.525512
38,1597935688.661793,1597935688.661812
39,1597935688.798084,1597935688.798103
40,1597935688.935618,1597935688.935639
41,1597935689.070357,1597935689.070364
42,1597935689.208373,1597935689.208392
43,1597935689.3442,1597935689.344218
44,1597935689.481287,1597935689.481309
45,1597935689.617441,1597935689.617456
46,1597935689.754021,1597935689.75404
47,1597935689.89715,1597935689.897169
48,1597935690.034398,1597935690.034406
49,1597935690.171269,1597935690.171287
50,1597935690.306575,1597935690.306598
51,1597935690.44347,1597935690.443489
52,1597935690.579543,1597935690.579563
53,1597935690.718861,1597935690.718881
54,1597935690.855201,1597935690.855221
55,1597935690.992426,1597935690.992445
56,1597935691.127849,1597935691.127858
57,1597935691.263091,1597935691.263098
58,1597935691.401178,1597935691.401187
59,1597935691.538888,1597935691.53891
60,1597935691.674397,1597935691.674414
61,1597935691.810743,1597935691.810762
62,1597935691.947475,1597935691.947517
63,1597935692.083957,1597935692.083968
64,1597935692.222076,1597935692.222085
65,1597935692.357947,1597935692.357965
66,1597935692.493008,1597935692.493027
67,1597935692.629205,1597935692.629214
68,1597935692.766843,1597935692.766862
69,1597935692.903504,1597935692.903524
70,1597935693.03998,1597935693.039989
71,1597935693.176649,1597935693.176667
72,1597935693.313257,1597935693.313276
73,1597935693.449428,1597935693.449448
74,1597935693.584878,1597935693.584902
75,1597935693.722615,1597935693.722626
76,1597935693.858939,1597935693.858958
77,1597935693.996633,1597935693.996652
78,1597935694.132502,1597935694.13251
79,1597935694.27009,1597935694.270109
80,1597935694.40675,1597935694.40677
81,1597935694.544672,1597935694.54469
82,1597935694.682147,1597935694.682166
83,1597935694.819057,1597935694.819076
84,1597935694.956739,1597935694.956746
85,1597935695.092911,1597935695.09292
