id,server_rcv,server_send
1,1597936624.917953,1597936624.91797
2,1597936625.05509,1597936625.055098
3,1597936625.191491,1597936625.191507
4,1597936625.328068,1597936625.32808
5,1597936625.464106,1597936625.464123
6,1597936625.602647,1597936625.602664
7,1597936625.740135,1597936625.740153
8,1597936625.876456,1597936625.876473
9,1597936626.013601,1597936626.013618
10,1597936626.149998,1597936626.15001
11,1597936626.285586,1597936626.285595
12,1597936626.424368,1597936626.424384
13,1597936626.559504,1597936626.559521
14,1597936626.694589,1597936626.694606
15,1597936626.830362,1597936626.830368
16,1597936626.969884,1597936626.969892
17,1597936627.107253,1597936627.107261
18,1597936627.243106,1597936627.243123
19,1597936627.37857,1597936627.378587
20,1597936627.513826,1597936627.513846
21,1597936627.651296,1597936627.651314
22,1597936627.78775,1597936627.787761
23,1597936627.923684,1597936627.9237
24,1597936628.060796,1597936628.060804
25,1597936628.196337,1597936628.196352
26,1597936628.332278,1597936628.332289
27,1597936628.47424,1597936628.474288
28,1597936628.612018,1597936628.612033
29,1597936628.748821,1597936628.748838
30,1597936628.889165,1597936628.889183
31,1597936629.026329,1597936629.026347
32,1597936629.164052,1597936629.164069
33,1597936629.300202,1597936629.300211
