id,server_rcv,server_send
1,1597936268.221226,1597936268.221249
2,1597936268.357207,1597936268.357225
3,1597936268.492261,1597936268.492288
4,1597936268.62981,1597936268.629829
5,1597936268.766943,1597936268.766957
6,1597936268.902777,1597936268.902799
7,1597936269.037664,1597936269.037681
8,1597936269.175556,1597936269.175574
9,1597936269.312715,1597936269.312728
10,1597936269.447941,1597936269.447961
11,1597936269.58286,1597936269.5829
12,1597936269.718558,1597936269.718568
13,1597936269.856004,1597936269.856026
14,1597936269.991362,1597936269.991384
15,1597936270.127205,1597936270.127214
16,1597936270.26439,1597936270.2644
17,1597936270.400831,1597936270.40085
18,1597936270.537141,1597936270.537163
19,1597936270.672833,1597936270.672852
20,1597936270.80795,1597936270.807969
21,1597936270.942934,1597936270.942957
22,1597936271.080309,1597936271.080317
23,1597936271.21544,1597936271.215448
24,1597936271.352213,1597936271.352236
25,1597936271.4906,1597936271.490618
26,1597936271.62744,1597936271.627447
27,1597936271.761794,1597936271.761801
28,1597936271.897558,1597936271.897579
29,1597936272.032425,1597936272.032443
30,1597936272.169527,1597936272.169546
31,1597936272.306423,1597936272.306433
32,1597936272.444181,1597936272.4442
33,1597936272.580203,1597936272.580227
34,1597936272.715654,1597936272.715676
35,1597936272.850707,1597936272.850727
36,1597936272.987756,1597936272.987775
37,1597936273.125596,1597936273.125606
38,1597936273.262274,1597936273.262284
39,1597936273.399243,1597936273.39926
40,1597936273.535423,1597936273.535443
41,1597936273.672868,1597936273.672885
42,1597936273.807892,1597936273.807909
43,1597936273.945672,1597936273.945691
44,1597936274.082749,1597936274.082758
45,1597936274.220396,1597936274.220416
46,1597936274.358387,1597936274.358408
