id,server_rcv,server_send
1,1597935850.678167,1597935850.678187
2,1597935850.798751,1597935850.79877
3,1597935850.920217,1597935850.920233
4,1597935851.040913,1597935851.040922
5,1597935851.162222,1597935851.162235
6,1597935851.281697,1597935851.281704
7,1597935851.40393,1597935851.403939
8,1597935851.524377,1597935851.524395
9,1597935851.645767,1597935851.645785
10,1597935851.766867,1597935851.76689
11,1597935851.88774,1597935851.887783
12,1597935852.008769,1597935852.008779
13,1597935852.129442,1597935852.129461
14,1597935852.249402,1597935852.249411
15,1597935852.369309,1597935852.369327
16,1597935852.487762,1597935852.487772
17,1597935852.609327,1597935852.609346
18,1597935852.730783,1597935852.730801
19,1597935852.852954,1597935852.852972
20,1597935852.975414,1597935852.975422
21,1597935853.094873,1597935853.094881
22,1597935853.216374,1597935853.216393
23,1597935853.336173,1597935853.336181
24,1597935853.466288,1597935853.466308
25,1597935853.584984,1597935853.585003
26,1597935853.703307,1597935853.703324
27,1597935853.824298,1597935853.824318
28,1597935853.946854,1597935853.946873
29,1597935854.067728,1597935854.067736
30,1597935854.188621,1597935854.18864
31,1597935854.30881,1597935854.308831
32,1597935854.427785,1597935854.427804
33,1597935854.54648,1597935854.546496
34,1597935854.666803,1597935854.666822
35,1597935854.788217,1597935854.788236
36,1597935854.908605,1597935854.908623
37,1597935855.028121,1597935855.028136
38,1597935855.14825,1597935855.148264
39,1597935855.269205,1597935855.269223
40,1597935855.390912,1597935855.39093
41,1597935855.511585,1597935855.511596
42,1597935855.630768,1597935855.630787
43,1597935855.754417,1597935855.754435
44,1597935855.873251,1597935855.873271
45,1597935855.994739,1597935855.99475
