id,client_send,client_rcv
1,1597936758.564024,1597936758.69191
2,1597936758.691999,1597936758.817428
3,1597936758.817522,1597936758.943939
4,1597936758.944027,1597936759.070281
5,1597936759.070382,1597936759.198255
6,1597936759.198347,1597936759.326329
7,1597936759.326417,1597936759.45508
8,1597936759.45517,1597936759.581523
9,1597936759.581616,1597936759.711388
10,1597936759.71148,1597936759.839927
11,1597936759.840017,1597936759.965491
12,1597936759.96558,1597936760.095737
13,1597936760.095827,1597936760.229348
14,1597936760.229429,1597936760.357496
15,1597936760.357585,1597936760.484614
16,1597936760.48472,1597936760.613481
17,1597936760.613571,1597936760.740808
18,1597936760.740899,1597936760.868002
19,1597936760.86809,1597936760.994299
20,1597936760.994389,1597936761.120716
21,1597936761.120803,1597936761.248719
22,1597936761.248808,1597936761.375123
