id,client_send,client_rcv
1,1597933703.640307,1597933703.770196
2,1597933703.770285,1597933703.900359
3,1597933703.900451,1597933704.030631
4,1597933704.030725,1597933704.158867
5,1597933704.158957,1597933704.28755
6,1597933704.28766,1597933704.414867
7,1597933704.414955,1597933704.542815
8,1597933704.542911,1597933704.671695
9,1597933704.671796,1597933704.799541
10,1597933704.799668,1597933704.928022
11,1597933704.928112,1597933705.055745
12,1597933705.055836,1597933705.187647
13,1597933705.187749,1597933705.315159
14,1597933705.315257,1597933705.443511
15,1597933705.443636,1597933705.575568
16,1597933705.575699,1597933705.70701
