id,server_rcv,server_send
1,1597933558.024778,1597933558.024795
2,1597933558.162202,1597933558.162213
3,1597933558.301895,1597933558.301903
4,1597933558.441214,1597933558.44123
5,1597933558.583133,1597933558.58315
6,1597933558.721976,1597933558.721994
7,1597933558.860639,1597933558.860652
8,1597933558.997202,1597933558.997218
9,1597933559.135354,1597933559.135364
10,1597933559.272725,1597933559.272741
11,1597933559.409514,1597933559.409523
12,1597933559.549349,1597933559.549356
13,1597933559.688419,1597933559.688436
14,1597933559.825956,1597933559.825965
15,1597933559.963665,1597933559.963681
16,1597933560.10153,1597933560.101536
17,1597933560.238665,1597933560.238681
