id,client_send,client_rcv
1,1597933569.02837,1597933569.167377
2,1597933569.167472,1597933569.305046
3,1597933569.305134,1597933569.443323
4,1597933569.443415,1597933569.580962
5,1597933569.581052,1597933569.719428
6,1597933569.719518,1597933569.861083
7,1597933569.861181,1597933569.999616
8,1597933569.999708,1597933570.137709
9,1597933570.137798,1597933570.274572
10,1597933570.274669,1597933570.411359
11,1597933570.411452,1597933570.549793
12,1597933570.54988,1597933570.686667
13,1597933570.686755,1597933570.826562
14,1597933570.826668,1597933570.964173
15,1597933570.964262,1597933571.102093
16,1597933571.102189,1597933571.240323
17,1597933571.240426,1597933571.396019
18,1597933571.396116,1597933571.533741
19,1597933571.533831,1597933571.672233
20,1597933571.672337,1597933571.809818
