id,client_send,client_rcv
1,1597933716.008014,1597933716.145535
2,1597933716.145624,1597933716.284082
3,1597933716.284182,1597933716.422784
4,1597933716.422876,1597933716.562427
5,1597933716.562778,1597933716.701683
6,1597933716.701775,1597933716.840871
7,1597933716.840968,1597933716.983958
8,1597933716.984058,1597933717.121028
9,1597933717.121121,1597933717.258474
10,1597933717.258574,1597933717.397709
11,1597933717.397809,1597933717.541707
12,1597933717.541812,1597933717.680027
13,1597933717.68012,1597933717.8192
14,1597933717.819293,1597933717.958547
15,1597933717.958639,1597933718.097585
16,1597933718.097675,1597933718.23766
17,1597933718.237751,1597933718.375316
18,1597933718.375406,1597933718.516077
