id,client_send,client_rcv
1,1597933854.308803,1597933854.445458
2,1597933854.445704,1597933854.58394
3,1597933854.584034,1597933854.723064
4,1597933854.72316,1597933854.862372
5,1597933854.862465,1597933855.000705
6,1597933855.000794,1597933855.138307
7,1597933855.138404,1597933855.275902
8,1597933855.276004,1597933855.41274
9,1597933855.41283,1597933855.550341
10,1597933855.550451,1597933855.68708
11,1597933855.687179,1597933855.823833
12,1597933855.823926,1597933855.960751
13,1597933855.960844,1597933856.099051
14,1597933856.099142,1597933856.236751
15,1597933856.236843,1597933856.376047
16,1597933856.376145,1597933856.517505
17,1597933856.517602,1597933856.655099
18,1597933856.655194,1597933856.794453
19,1597933856.794625,1597933856.931116
20,1597933856.931209,1597933857.070285
21,1597933857.070373,1597933857.209443
22,1597933857.209534,1597933857.347869
23,1597933857.34796,1597933857.487176
24,1597933857.487272,1597933857.625415
25,1597933857.625513,1597933857.763819
26,1597933857.763908,1597933857.902332
27,1597933857.902606,1597933858.041427
28,1597933858.04152,1597933858.179835
29,1597933858.179926,1597933858.318337
