id,client_send,client_rcv
1,1597933630.345387,1597933630.484345
2,1597933630.484439,1597933630.621998
3,1597933630.622091,1597933630.759642
4,1597933630.75973,1597933630.896417
5,1597933630.896506,1597933631.033391
6,1597933631.033487,1597933631.17177
7,1597933631.171864,1597933631.309694
8,1597933631.309787,1597933631.447591
9,1597933631.447687,1597933631.58599
10,1597933631.586079,1597933631.725262
11,1597933631.725355,1597933631.863544
12,1597933631.86364,1597933632.007045
13,1597933632.00714,1597933632.146219
14,1597933632.146384,1597933632.28606
