id,client_send,client_rcv
1,1597933501.167166,1597933501.311262
2,1597933501.311356,1597933501.451072
3,1597933501.451161,1597933501.589513
4,1597933501.589596,1597933501.727121
5,1597933501.727211,1597933501.865468
6,1597933501.86557,1597933502.008696
7,1597933502.008793,1597933502.146287
8,1597933502.146388,1597933502.283925
9,1597933502.284017,1597933502.423067
10,1597933502.423167,1597933502.560652
11,1597933502.560753,1597933502.699906
12,1597933502.700004,1597933502.838234
13,1597933502.838326,1597933502.976658
14,1597933502.976752,1597933503.113427
15,1597933503.11352,1597933503.252848
16,1597933503.252952,1597933503.391871
17,1597933503.391961,1597933503.531877
18,1597933503.531971,1597933503.67039
19,1597933503.670487,1597933503.807862
20,1597933503.807952,1597933503.949449
21,1597933503.949541,1597933504.087045
22,1597933504.087136,1597933504.224655
23,1597933504.224746,1597933504.361443
24,1597933504.361531,1597933504.498279
