id,server_rcv,server_send
1,1597933624.88637,1597933624.886393
2,1597933625.025603,1597933625.025612
3,1597933625.163384,1597933625.163406
4,1597933625.301795,1597933625.301814
5,1597933625.44016,1597933625.440169
6,1597933625.577288,1597933625.577307
7,1597933625.717029,1597933625.717048
8,1597933625.853831,1597933625.85385
9,1597933625.992652,1597933625.992671
10,1597933626.1323,1597933626.132312
11,1597933626.275224,1597933626.275243
12,1597933626.412759,1597933626.412777
13,1597933626.550616,1597933626.550635
14,1597933626.689449,1597933626.689468
15,1597933626.82662,1597933626.826639
