id,server_rcv,server_send
1,1597933994.486174,1597933994.486181
2,1597933994.626314,1597933994.626333
3,1597933994.765203,1597933994.765209
4,1597933994.904085,1597933994.904094
5,1597933995.041075,1597933995.041085
6,1597933995.179674,1597933995.179697
7,1597933995.319179,1597933995.319198
8,1597933995.4573,1597933995.457315
9,1597933995.594834,1597933995.594852
10,1597933995.73371,1597933995.733728
11,1597933995.882886,1597933995.882904
12,1597933996.019549,1597933996.019558
13,1597933996.157596,1597933996.157613
14,1597933996.294489,1597933996.294508
15,1597933996.430761,1597933996.43077
16,1597933996.570906,1597933996.570918
17,1597933996.708643,1597933996.708661
18,1597933996.847749,1597933996.847767
19,1597933996.984953,1597933996.984961
20,1597933997.123644,1597933997.123652
21,1597933997.26216,1597933997.262179
22,1597933997.400378,1597933997.400395
23,1597933997.539759,1597933997.539767
