id,server_rcv,server_send
1,1597933542.855804,1597933542.855823
2,1597933543.004629,1597933543.004647
3,1597933543.15143,1597933543.151441
4,1597933543.304058,1597933543.304067
5,1597933543.451663,1597933543.451678
6,1597933543.598661,1597933543.598681
7,1597933543.748247,1597933543.748254
8,1597933543.895019,1597933543.895031
9,1597933544.04088,1597933544.040889
10,1597933544.186728,1597933544.186746
11,1597933544.331961,1597933544.331966
12,1597933544.47755,1597933544.477558
13,1597933544.626165,1597933544.626177
14,1597933544.772138,1597933544.772146
15,1597933544.919141,1597933544.919157
16,1597933545.067189,1597933545.067196
17,1597933545.214916,1597933545.214932
18,1597933545.362757,1597933545.362772
19,1597933545.510998,1597933545.511014
20,1597933545.659792,1597933545.659808
