id,server_rcv,server_send
1,1597934122.737249,1597934122.737261
2,1597934122.867175,1597934122.867191
3,1597934122.995187,1597934122.995196
4,1597934123.124493,1597934123.124501
5,1597934123.25168,1597934123.251688
6,1597934123.379456,1597934123.379474
7,1597934123.509298,1597934123.509306
8,1597934123.636484,1597934123.636491
9,1597934123.765034,1597934123.765052
10,1597934123.895255,1597934123.895274
11,1597934124.024061,1597934124.024068
12,1597934124.151506,1597934124.151514
13,1597934124.28203,1597934124.282039
14,1597934124.412199,1597934124.412206
