id,server_rcv,server_send
1,1597933506.274774,1597933506.274792
2,1597933506.423699,1597933506.423717
3,1597933506.561337,1597933506.561355
4,1597933506.698517,1597933506.698535
5,1597933506.836959,1597933506.836977
6,1597933506.975814,1597933506.975833
7,1597933507.113777,1597933507.113783
8,1597933507.251211,1597933507.25123
9,1597933507.390368,1597933507.390386
10,1597933507.526795,1597933507.526813
11,1597933507.666662,1597933507.666673
12,1597933507.806531,1597933507.80655
13,1597933507.952984,1597933507.953002
