id,client_send,client_rcv
1,1597933846.547139,1597933846.695218
2,1597933846.695311,1597933846.835711
3,1597933846.835803,1597933846.973328
4,1597933846.973418,1597933847.109353
5,1597933847.109447,1597933847.248523
6,1597933847.248615,1597933847.387037
7,1597933847.387126,1597933847.526134
8,1597933847.526226,1597933847.663752
9,1597933847.663845,1597933847.800572
10,1597933847.800664,1597933847.939827
11,1597933847.939914,1597933848.077507
12,1597933848.077598,1597933848.216651
13,1597933848.216761,1597933848.356588
14,1597933848.356688,1597933848.494941
