id,client_send,client_rcv
1,1597933762.610232,1597933762.750181
2,1597933762.750273,1597933762.887841
3,1597933762.887948,1597933763.02537
4,1597933763.025457,1597933763.163861
5,1597933763.163981,1597933763.302109
6,1597933763.302198,1597933763.440526
7,1597933763.440627,1597933763.57738
8,1597933763.577477,1597933763.71663
9,1597933763.716729,1597933763.854187
10,1597933763.854276,1597933763.990997
11,1597933763.991089,1597933764.130134
12,1597933764.130225,1597933764.269285
13,1597933764.269376,1597933764.408591
14,1597933764.408688,1597933764.54534
15,1597933764.545429,1597933764.683025
16,1597933764.683113,1597933764.822173
17,1597933764.822262,1597933764.959697
18,1597933764.959788,1597933765.097282
19,1597933765.097372,1597933765.234179
20,1597933765.234274,1597933765.374143
21,1597933765.374234,1597933765.510985
22,1597933765.511074,1597933765.649635
23,1597933765.649726,1597933765.790153
24,1597933765.790244,1597933765.927844
