id,server_rcv,server_send
1,1597933514.738816,1597933514.738835
2,1597933514.876821,1597933514.876839
3,1597933515.014518,1597933515.014534
4,1597933515.150797,1597933515.150819
5,1597933515.287997,1597933515.288015
6,1597933515.427392,1597933515.42741
7,1597933515.566871,1597933515.566926
8,1597933515.705601,1597933515.705619
9,1597933515.846335,1597933515.846354
10,1597933515.983242,1597933515.983265
11,1597933516.139177,1597933516.139187
12,1597933516.278542,1597933516.278561
13,1597933516.41687,1597933516.416888
