id,server_rcv,server_send
1,1597934161.388939,1597934161.388958
2,1597934161.535685,1597934161.5357
3,1597934161.685316,1597934161.685334
4,1597934161.831716,1597934161.831735
5,1597934161.977708,1597934161.977725
6,1597934162.124627,1597934162.124635
7,1597934162.273244,1597934162.273262
8,1597934162.42172,1597934162.421739
9,1597934162.567576,1597934162.567587
10,1597934162.714188,1597934162.714196
11,1597934162.861339,1597934162.861357
12,1597934163.010208,1597934163.010215
13,1597934163.158637,1597934163.158653
14,1597934163.306572,1597934163.306589
15,1597934163.453146,1597934163.453152
16,1597934163.598959,1597934163.598976
17,1597934163.747001,1597934163.747008
18,1597934163.893677,1597934163.893694
