id,client_send,client_rcv
1,1597934015.570062,1597934015.709514
2,1597934015.709615,1597934015.846093
3,1597934015.846187,1597934015.98527
4,1597934015.985362,1597934016.122995
5,1597934016.123091,1597934016.261155
6,1597934016.261251,1597934016.400384
7,1597934016.400479,1597934016.538944
8,1597934016.539033,1597934016.677952
9,1597934016.67804,1597934016.815622
10,1597934016.815711,1597934016.95316
11,1597934016.953253,1597934017.089244
12,1597934017.089333,1597934017.22836
13,1597934017.228449,1597934017.369194
14,1597934017.369286,1597934017.508474
15,1597934017.508564,1597934017.646761
16,1597934017.646854,1597934017.783588
17,1597934017.78368,1597934017.9204
18,1597934017.920497,1597934018.059524
19,1597934018.059616,1597934018.197151
20,1597934018.197243,1597934018.336764
21,1597934018.336851,1597934018.479044
