id,client_send,client_rcv
1,1597933518.49105,1597933518.629905
2,1597933518.629994,1597933518.767533
3,1597933518.76763,1597933518.90599
4,1597933518.906083,1597933519.046863
5,1597933519.046955,1597933519.183181
6,1597933519.183273,1597933519.320537
7,1597933519.320629,1597933519.459629
8,1597933519.45972,1597933519.597255
9,1597933519.597345,1597933519.734833
10,1597933519.734924,1597933519.874132
11,1597933519.874269,1597933520.018082
12,1597933520.018179,1597933520.155682
13,1597933520.155773,1597933520.29393
14,1597933520.294028,1597933520.433245
15,1597933520.433333,1597933520.572284
